referencia;nome;preco;quantidade;material;cores;gramatura;tamanho_arte;tamanho_final;peso;imagem;gabarito 
RM131350;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 50unid - RM131350;R$ 909,00;900 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D8FDC83B-C5FE-404E-AB8D-AFA0D5F5A767.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM131350;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 50unid - RM131350;R$ 959,50;950 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D8FDC83B-C5FE-404E-AB8D-AFA0D5F5A767.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM131350;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 50unid - RM131350;R$ 1.010,00;1000 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D8FDC83B-C5FE-404E-AB8D-AFA0D5F5A767.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 89,99;100 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 179,98;200 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 269,97;300 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 359,96;400 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 449,95;500 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 539,94;600 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 629,93;700 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 719,92;800 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 809,91;900 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 899,90;1000 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 989,89;1100 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 1.079,88;1200 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 1.169,87;1300 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 1.259,86;1400 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 1.349,85;1500 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 1.439,84;1600 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 1.529,83;1700 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 1.619,82;1800 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 1.709,81;1900 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313100;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 100unid - RM1313100;R$ 0,00;2000 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/D496A835-D5A7-4F6C-8456-B000FF7BD895.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 216,50;250 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 433,00;500 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 649,50;750 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 866,00;1000 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 1.082,50;1250 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 1.299,00;1500 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 1.515,50;1750 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 1.732,00;2000 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 1.948,50;2250 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 2.165,00;2500 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 2.381,50;2750 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 2.598,00;3000 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 2.814,50;3250 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 3.031,00;3500 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 3.247,50;3750 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 3.464,00;4000 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 3.680,50;4250 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 3.897,00;4500 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 0,00;4750 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313250;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 250unid - RM1313250;R$ 0,00;5000 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AA522B80-F679-43BC-B833-DE36226E1649.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313500;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 500unid - RM1313500;R$ 423,50;500 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;1094g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/1EB7F77F-566E-4F9C-9B25-8FDF41638789.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
RM1313500;ADESIVOS ROTULOS FOLHA VINIL METALIZADO 135X135MM - 4X0 - 500unid - RM1313500;R$ 847,00;1000 unid.;Adesivo vinil metalizado - rotulo;4x0;120g;135x135mm;132x132mm;1094g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/1EB7F77F-566E-4F9C-9B25-8FDF41638789.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RV131320.zip
